PROV_CODE,PROV_NAME,PROVIDER_NETWORK,PROVIDER_PRACTICE,PROVIDER_REGION,PROVIDER_TOWN
24829,Health Care Sultana - MOH,I. SPA,Polyclinic,Central,Riyadh
24883,Al Khazan Health Center - MoH,I. SPA,Polyclinic,Central,Riyadh Al Khabra
24898,Oyoun Al-Jawa Healthcare Center - MoH,I. SPA,Polyclinic,Central,Oyoun Al Jawa
24505,Dr Azzam Allam General Medical Complex,N15,Polyclinic,Western,Madinah
22778,Kadoon Dental Center 1,G. NW6,Dental,Central,Riyadh
24507,Shifa Jeddah Polyclinic - Khomrah,L. NWS,Polyclinic,Western,Jeddah
24524,Jahear Company,A. NWR,Hearing Aid,Western,Jeddah
24048,Sadeem Al Fajer Medical Specialist Clinic,D. NW3,Dental,Western,Taif
24625,Cham Dental and Derma Clinics,A. NWR,Dental,Eastern,Dammam
22255,Dar Al Shuba Polyclinic,N15,Polyclinic,Central,Al Kharj
24532,Trust Medical Complex,J. ONW,Polyclinic,Southern,Ahad Al Masarha
23373,Al Iman General Hospital - MOH,I. SPA,Hospital,Central,Riyadh
22764,Worof Medical Polyclinic,N15,Polyclinic,Central,Riyadh
24735,Al Qudra and Al Hima Physical Therapy,L. NWS,Physiotherapy Center,Northern,Arar
24854,Health Center West of Dawadmi - MoH,J. ONW,Polyclinic,Central,Al Dawadmi
24852,Osaliah Health Center  - MoH,J. ONW,Polyclinic,Central,Al Dawadmi
24867,Health Center Alhusay  - MoH,J. ONW,Polyclinic,Central,Tadiq
24849,Primary Health Care Center Badie Al Adhyan Afif - MoH,J. ONW,Polyclinic,Central,Afif
24858,Shaqra1 Primary Health Care Center - MoH,J. ONW,Polyclinic,Central,Shaqraa
24859,Shaqra2 Primary Health Care Center  - MoH,J. ONW,Polyclinic,Central,Shaqraa
24840,Fagara Health Center - MoH,J. ONW,Polyclinic,Central,Al Dawadmi
24839,Prince Sultan Health Care  - MoH,J. ONW,Polyclinic,Central,Al Diriaya
22362,Cardio Vascular Center,J. ONW,Cardiac Center,Eastern,Dammam
23910,Salem Medical Care,J. ONW,Polyclinic,Southern,Al Baha
24486,North Riyadh Hospital (Dr Suliman Al Habib Medical Center - Riyadh),H. NW7,Hospital,Central,Riyadh
22377,Dr Sayyad Medical Center,F. NW5,Orthopedic Center,Western,Jeddah
23540,HHC - General Network Primary Care-(5CN),J. ONW,Home Healthcare,Central,Riyadh
24728,Health Center Atiq - MOH,I. SPA,Polyclinic,Eastern,Dammam
24034,Al Muwayh General Hospital -  MOH,J. ONW,Hospital,Western,Al Muwayh
24737,Optics of Al Abeer International Medical Company - Al Madinah,L. NWS,Optical,Western,Madinah
24806,Health Care King Fahad district for general health - MOH,J. ONW,Polyclinic,Eastern,Hofuf
23456,The Five Doctors Medical Center,J. ONW,Polyclinic,Western,Jeddah
23680,Al Badaa General Hospital - MOH,J. ONW,Hospital,Northern,Tabuk
22321,Dawny Medical Polyclinic,J. ONW,Polyclinic,Southern,Abha
22905,Elan Care Company,B. NW1,Polyclinic,Central,Riyadh
24517,Basmat Al Osra Medical Complex,A. NWR,Polyclinic,Southern,Najran
22074,Al Khaleej Polyclinic - Hail,N15,Polyclinic,Central,Hail
24570,Al Badr Al Hadith Medical Complex Specializing in Dentistry and Dermatology,L. NWS,Dental,Western,Makkah
24626,Ram Medical Clinics Complex - Jeddah Al Basateen,E. NW4,Dental,Western,Jeddah
24474,Life Care Medical Center,N15,Polyclinic,Western,Jeddah
22316,Dawaak Medical Center Co.,L. NWS,Polyclinic,Central,Riyadh
24668,Integrated Medical Care Services Company - Physiotherabia,B. NW1,Physiotherapy Center,Central,Riyadh
24785,Al Khalidiya Primary Healthcare Center - Hafer AlBate - MOH,I. SPA,Polyclinic,Eastern,Hafr Al Batin
24823,Health Care Al Malaz - MOH,I. SPA,Polyclinic,Central,Riyadh
22686,Hammoud Hospital - HHUMC,J. ONW,Hospital,Overseas,Beirut
22829,RG Stone Urology & Laparoscopy Hospital  -  Gagan Vihar Main - New Delhi,J. ONW,Hospital,Overseas,India
22961,Images Diagnostic Center,J. ONW,Radiology,Overseas,Kuwait
24640,Davita Care - Sihat,I. SPA,Dialysis Center,Eastern,Sayhat
23276,Al Hashbool Polyclinic,F. NW5,Polyclinic,Southern,Al Baha
24477,Ali Khaled Bin Kadsa General Medical Complex,N15,Polyclinic,Southern,Bisha
24485,Al Moosa Rehabilitation Hospital,G. NW6,Hospital,Eastern,Al Hasa
24519,Bara Seen Medical Company,I. SPA,Radiotherapy,Central,Riyadh
24575,Dialysis Medical Company,C. NW2,Dialysis Center,Eastern,Dammam
24590,Dallah Care Medical - Al Yarmouk,H. NW7,Polyclinic,Central,Riyadh
24520,Hayat Clinics Medical Complex,N15,Polyclinic,Southern,Al Baha
24650,CMRC Saudi Arabia Khobar,I. SPA,Long Term Care,Eastern,Khobar
20438,Manar Al Sihha Dispensary,N15,Polyclinic,Eastern,Abqiq
23899,Al Hayat Specialized Clinics Complex,D. NW3,Dental,Western,Yanbu
24756,Thar General Hospital - MOH,I. SPA,Hospital,Southern,Najran
24905,Primary Health Care Center - Western Al Dahy - MoH,I. SPA,Polyclinic,Central,Bureidah
22674,Dr Marzouq Al Qannas Dental Center  - Najran,J. ONW,Dental,Southern,Najran
24040,Al Miqat General Hospital - Al Madinah -MOH,I. SPA,Hospital,Western,Madinah
23746,Avicena Dental Center - Al Rakah,A. NWR,Dental,Eastern,Al Rakah
23404,Al Wafa Complex Specialist,L. NWS,Polyclinic,Southern,Najran
24648,Response Plus Medical Complex,L. NWS,Polyclinic,Eastern,Dammam
24692,Nabd Al Sima Medical Company is a One Person Company,L. NWS,Polyclinic,Central,Al Jamsh
20139,TAJ General Medical Speciality Polyclinic & Diagnostic Center,L. NWS,Polyclinic,Western,Jeddah
22302,Rimas Dental Clinics,C. NW2,Dental,Western,Jeddah
24740,Al Khulood Health Medical Complex,L. NWS,Polyclinic,Western,Jeddah
21983,Al Ansari Medical Clinic,J. ONW,Polyclinic,Overseas,Kuwait
21927,Al Safat American Medical Center,J. ONW,Hospital,Overseas,Kuwait
23098,Apollo Childrens Hospitals - Nungambakkam - Chennai  - India,J. ONW,Hospital,Overseas,India
24535,Ram Medical Clinics Complex Khafji,F. NW5,Dental,Eastern,Khafji
24400,HHC - Nahaj Al Shifa General Medical Company Group,J. ONW,Home Healthcare,Eastern,Qatif
24416,HHC - Excellence Medical Center,J. ONW,Home Healthcare,Eastern,Qatif
23516,Wasni Medical Complex - Wadi Hashbal,L. NWS,Polyclinic,Southern,Wadi Hashbal
24545,Davita Care - Makkah,I. SPA,Dialysis Center,Western,Makkah
20295,Modern Dental Centre (Dammam),I. SPA,Dental,Eastern,Dammam
22150,Al Abeer Clinic - Industrial City,N15,Polyclinic,Central,Riyadh
24315,Qassim University Medical City,I. SPA,Hospital,Central,Bureidah
21916,Al Hayah National Hospital - Khamis Mushyat,F. NW5,Hospital,Southern,Khamis Mushayt
23793,Molecular Imaging Center (I-ONE) (Referral),F. NW5,Radiology,Western,Jeddah
23065,Al Okhdoud Medical Center,F. NW5,Polyclinic,Southern,Najran
24715,The View Hospital,I. SPA,Hospital,Overseas,Qatar
24716,Davita Care - Riyadh Azizyah,I. SPA,Dialysis Center,Central,Riyadh
22310,Qasr Al-Rayed Complex Polyclinic,J. ONW,Polyclinic,Central,Riyadh
24721,Iskan Al Batha PHC - MOH,I. SPA,Polyclinic,Eastern,Al Bataha
23477,Shaqra'a General Hospital - MoH,I. SPA,Hospital,Central,Shaqraa
24777,Forensic Medical Services Center- MOH,I. SPA,Polyclinic,Eastern,Hafr Al Batin
24821,Forensic Medicine Services - Najran - MOH,I. SPA,Polyclinic,Southern,Najran
24830,Health Care Shora - MOH,I. SPA,Polyclinic,Central,Riyadh
24043,Sajer General Hospital - Riyadh -MOH,J. ONW,Hospital,Central,Sajer
23584,Ebtesamaat Al Nojoom Medical Center -Al Aziziah,L. NWS,Dental,Western,Jeddah
24377,Tadawi New Medical Center,N15,Polyclinic,Southern,Abu Arish
24768,Al Safia Health Center - MOH,I. SPA,Polyclinic,Western,Madinah
24497,Al Farabi Dental and Orthodontic Complex - Riyadh - Dhahrat Laban,L. NWS,Dental,Central,Riyadh
24498,Al Farabi Dental and Dermatology Complex (Al Hijra)-Madina,L. NWS,Dental,Western,Madinah
24499,Lulua Alfarabi Dental Complex and Dermatology - Madina,A. NWR,Dental,Western,Madinah
24500,Al Farabi Dental and Dermatology Complex - Qatif,L. NWS,Dental,Eastern,Qatif
24501,Al Wattan Medical Complex - 4,A. NWR,Polyclinic,Central,Riyadh
23212,HHC - Al Osrah Medical Clinic,J. ONW,Home Healthcare,Central,Riyadh
23860,HHC - Al Salam Hospital,J. ONW,Home Healthcare,Central,Riyadh
24333,HHC - Hayat National Hospital - Qassim,J. ONW,Home Healthcare,Central,Unayzah
23915,HHC - Aster Sanad Hospital for Medical Care,J. ONW,Home Healthcare,Central,Riyadh
24290,Laan Care Platform,J. ONW,Telemedicine,Central,Riyadh
24406,My Clinic International Medical Complex Company Home Care,I. SPA,Home Healthcare,Central,Riyadh
24533,Gulf Doctors Medical Complex,J. ONW,Polyclinic,Eastern,Khobar
24481,Balsam Poly Medical Center,J. ONW,Polyclinic,Eastern,Safwa
23794,Magrabi Eye and Dental Center - Qassim,J. ONW,Dental & Eye Center,Central,Bureidah
24608,Company Azdahar Altafl For Special Needs Care,J. ONW,Speech & Physiotherapy,Western,Jeddah
23213,HHC - Dr Soliman Fakeeh Hospital,J. ONW,Home Healthcare,Western,Jeddah
24724,Primary Healthcare Center Safwa - MOH,I. SPA,Polyclinic,Eastern,Safwa
23184,Twareat Medical Center,H. NW7,Polyclinic,Eastern,Jubail
23463,King Abdulaziz Hospital - Makkah (MoH),I. SPA,Hospital,Western,Makkah
24750,Bella Specialized Physiotherapy Center,L. NWS,Physiotherapy Center,Eastern,Dammam
24804,Hasa PHCC Al Mnizlah - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
24921,Magrabi Health Yanbu,H. NW7,Dental,Western,Yanbu
22833,RG Stone Urology & Laparoscopy Hospital  -  Andheri - Mumbai,J. ONW,Hospital,Overseas,India
22830,RG Stone Urology & Laparoscopy Hospital  -  Faridabad,J. ONW,Hospital,Overseas,India
24853,Al Garby Afif Primary Health Care Center - MoH,J. ONW,Polyclinic,Central,Afif
24848,Primary Health Care Center in East Laban - MoH,J. ONW,Polyclinic,Central,Riyadh
23887,Dr Salem Basaffar Eye & Optical Center,D. NW3,Eye Center,Western,Jeddah
24592,Sijam Medcal Center - Al Yasmeen - SAMA Policy,I. SPA,Dental,Central,Riyadh
24449,Tabahi Medical Company,L. NWS,Polyclinic,Eastern,Al Mubaraz
24656,AlHaramain National Medical Complex for Urgent Care,I. SPA,Polyclinic,Central,Riyadh
24673,Integrated Medical Care Services Company Al Rabie Branch - Physiotherabia,B. NW1,Physiotherapy Center,Central,Riyadh
24685,Eye Care Center,C. NW2,Eye Center,Central,Bureidah
24612,Dammam Privet Medical Complex 2,J. ONW,Polyclinic,Eastern,Dammam
23603,Yashfeen Medical General Complex,J. ONW,Polyclinic,Western,Jeddah
23420,Maternity and Children Hospital - Tabuk (MoH),I. SPA,Hospital,Northern,Tabuk
24420,Al Haqbani Medical Complex,L. NWS,Polyclinic,Southern,Ahad Rufaidah
24720,Al Sarrar PHC - MOH,I. SPA,Polyclinic,Eastern,Dammam
24732,Fardaniyah PHC - MOH,I. SPA,Polyclinic,Eastern,Abqiq
24739,Swan Al Jamal Medical Centre for Dental and Dermatology,L. NWS,Polyclinic,Central,Al Midhnab
24772,Al Dueaytha Health Center - MOH,I. SPA,Polyclinic,Western,Madinah
24791,East Al-Muhammadiya-PHC-HBHC - MOH,I. SPA,Polyclinic,Eastern,Hafr Al Batin
24900,Al Birk General Hospital - MoH,I. SPA,Hospital,Central,Qassim
24643,Horizon Medical Care Company,I. SPA,Home Healthcare,Eastern,Khobar
23186,Sixth Primary Care Medical Complex,N15,Polyclinic,Central,Riyadh
24661,Al Fayez Abu Ajmah Dental Clinic,I. SPA,Dental,Central,Riyadh
24224,Saihat 3 Medical Center - MoH,I. SPA,Polyclinic,Eastern,Sayhat
24126,King Faisal Specialist Hospital & Research Center -  Madina,I. SPA,Hospital,Western,Madinah
20434,Abas Medical Center,N15,Polyclinic,Central,Shaqraa
24767,Al Suliamy General Hospital - MOH,I. SPA,Hospital,Central,Hail
24778,Hasa PHCC Al Salhiah - MOH,I. SPA,Polyclinic,Eastern,Al Hasa
24817,Al Sadah Primary Health Care - Buraidah - MOH,I. SPA,Polyclinic,Central,Bureidah
24843,MUHAMADIYAH PHC  - MoH,J. ONW,Polyclinic,Eastern,Dammam
24844,Health Center  Almalaz - MoH,J. ONW,Polyclinic,Central,Riyadh
24518,Dr Talal Qutub Medical Center 3,L. NWS,Polyclinic,Western,Jeddah
24611,Lana Medical Center,L. NWS,Polyclinic,Central,Riyadh
24682,Integrated Medical Care Services Company Tabuk Men Branch - Physiotherabia,B. NW1,Physiotherapy Center,Northern,Tabuk
20087,Dr Soliman Fakeeh Hospital,H. NW7,Hospital,Western,Jeddah
21864,Al Hayat National Hospital - Madinah,E. NW4,Hospital,Western,Madinah
24744,Stars Smile Medical Company - Al Samer,C. NW2,Dental,Western,Jeddah
24764,Home Healthcare Center - MOH,I. SPA,Polyclinic,Western,Madinah
24880,Primary Health Care Center - Al-Faiziah - MoH,I. SPA,Polyclinic,Central,Bureidah
24599,Riyadh Hospital,F. NW5,Hospital,Central,Riyadh
24637,Stars Smile for Dental and Dermatology - Riyadh,B. NW1,Dental,Central,Riyadh
24904,Primary Health Care Center - Al Iskan - MoH,I. SPA,Polyclinic,Central,Bureidah
24358,Cure Line Orthopedic Specialized Center,F. NW5,Orthopedic Center,Central,Riyadh
22880,Tadawee Al Riyadh Medical Complex,L. NWS,Polyclinic,Central,Riyadh
24660,Wellcare General Medical Complex,G. NW6,Polyclinic,Western,Makkah
24687,ACCESS - TPA - GCC Product,N14,Data Only,Western,Jeddah
21894,Ohud Hospital - Madinah (MoH),I. SPA,Hospital,Western,Madinah
24450,Excel Care Medical Services,J. ONW,Polyclinic,Eastern,Dammam
24797,Long term care hospital Hafar ALbatin - MOH,I. SPA,Hospital,Eastern,Hafr Al Batin
24802,AL SAIRAH GENERAL HOSPITAL - MOH,I. SPA,Hospital,Eastern,Hafr Al Batin
24824,Faifa General Hospital - MOH,I. SPA,Hospital,Southern,Gizan
24827,Health Center  Bader 3 - MOH,I. SPA,Polyclinic,Central,Riyadh
24831,Al Reaia Al Madeda - MOH,I. SPA,Hospital,Central,Riyadh
24146,Mahdoud Primary Care - MoH,I. SPA,Polyclinic,Eastern,Qatif
24482,Al Duliman Optics - Hafr Al Batin,J. ONW,Optical,Eastern,Hafr Al Batin
24604,Al Qunfudhah Medical Experts Optics Foundation,L. NWS,Optical,Southern,Ghonfodah
23370,Rweideh Ala'ardh Hospital - MoH,I. SPA,Hospital,Central,Arrowaida
23374,Al Yamamah  Hospital - MOH,I. SPA,Hospital,Central,Riyadh
24471,Armed Forces Hospital in Southern Region - Khamis Mushyat,J. ONW,Hospital,Southern,Khamis Mushayt
24473,Armed Forces Hospital in Dhahran,J. ONW,Hospital,Eastern,Dahran
24755,Forensic Medical Services Center in Asir Region - MOH,I. SPA,Polyclinic,Southern,Abha
24775,Al Hajrih Health Center - MOH,I. SPA,Polyclinic,Western,Madinah
22643,Al Ewan Medical Complex,J. ONW,Polyclinic,Central,Riyadh
24893,Al Zahra Health Care Center -  AlBukayriyah - MoH,I. SPA,Polyclinic,Central,Al Bukairiah
24781,Hasa PHCC Al Aziziah - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
24783,Hasa PHCC Al Omran - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
24784,Hasa-Phcc-Mahasen - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
24786,Hasa PHCC Al Oyon - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
24787,Hasa-Phcc-Moraitbah - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
23834,Rwad Alshark Medical,I. SPA,Polyclinic,Central,Ar Russ
20237,Shamekh Polyclinic,L. NWS,Polyclinic,Southern,Al Baha
20290,Al Quds Polyclinic,N15,Polyclinic,Western,Jeddah
23146,Inaya Medical Center,J. ONW,Polyclinic,Overseas,Kuwait
24609,Majed Al Harbi General Medical Complex,L. NWS,Polyclinic,Western,Jeddah
24714,Al Nahdi Care Clinics Company Complex - Abha,G. NW6,Polyclinic,Southern,Abha
21996,Wadi AlMadina Management Consulting Company,J. ONW,Polyclinic,Central,Al Kharj
24908,Al Aziziyah II Healthcare Center - MoH,J. ONW,Polyclinic,Central,Riyadh
23317,Revive Medical Center,A. NWR,Polyclinic,Eastern,Qatif
24695,Al Meras specialist,L. NWS,Physiotherapy Center,Western,Taif
24912,Hurimla Health Center - MoH,J. ONW,Polyclinic,Central,Huraymila
23102,Apollo Day Surgery - Alwarpet - Chennai - India,J. ONW,Hospital,Overseas,India
23112,Apollo DRDO Hospitals - Kanchanbagh - Hyderabad - India,J. ONW,Hospital,Overseas,India
23113,Apollo Emergency Hospitals - Kukatpally - Hyderabad - India,J. ONW,Hospital,Overseas,India
23111,Apollo Emergency Hospitals - Mehdipatnam - Hyderabad - India,J. ONW,Hospital,Overseas,India
23107,Apollo Hospitals - Bannerghatta Road Bangalore - India,J. ONW,Hospital,Overseas,India
23097,Apollo Hospitals - Greams Lane - Chennai - India,J. ONW,Hospital,Overseas,India
23099,Apollo First Med Hospitals - P H Road Chennai India,J. ONW,Hospital,Overseas,India
23114,Apollo Hospitals - Indraprastha - New Delhi,J. ONW,Hospital,Overseas,India
23106,Apollo Hospital City Center - Ahmedabad - India,J. ONW,Hospital,Overseas,India
23104,Apollo Hospitals - Ayanambakkam - Chennai - India,J. ONW,Hospital,Overseas,India
23110,Apollo Hospitals - Hyderguda - Hyderabad - India,J. ONW,Hospital,Overseas,India
23116,Apollo Multispecialty Hospitals Ltd - Kolkata - India,J. ONW,Hospital,Overseas,India
23115,Apollo Hospitals - Noida - India,J. ONW,Hospital,Overseas,India
22969,International Tijan Dental Center,J. ONW,Dental,Overseas,Kuwait
22688,Medical Refill,F. NW5,Polyclinic,Western,Jeddah
24743,Hope Center for Physical Therapy and Rehab,L. NWS,Physiotherapy Center,Central,Al Kharj
24525,Mohamed Al Jadaani Medical Center,L. NWS,Polyclinic,Western,Jeddah
23526,Prince Sultan Hospital - Urai'rah (MoH),I. SPA,Hospital,Eastern,Urairah
23649,Ras Tanura Hospital - MoH,I. SPA,Hospital,Eastern,Ras Tanura
24340,Shumua Al Amal Center,L. NWS,Speech & Physiotherapy,Eastern,Dammam
23560,King Fahad Hospital - Jeddah (MOH),I. SPA,Hospital,Western,Jeddah
24652,Medical Experts Care Group Company,L. NWS,Day Case Center,Western,Jeddah
22531,Al Methnab Afyaa Medical Complex,A. NWR,Polyclinic,Central,Al Midhnab
24670,Integrated Medical Care Services Company Monsiya Female Branch - Physiotherabia,B. NW1,Physiotherapy Center,Central,Riyadh
22840,Bariq Al Ebtesama Dental and Ortho Clinic,J. ONW,Dental,Central,Riyadh
24736,Breath Medical Company,I. SPA,Polyclinic,Central,Riyadh
24773,Al Shamly General Hospital - MOH,I. SPA,Hospital,Central,Hail
24807,Forensic Medical Services in Riyadh - MOH,I. SPA,Polyclinic,Central,Riyadh
24813,Forensic Medical Services Center - Qassim - MOH,I. SPA,Polyclinic,Central,Bureidah
24752,Al Reef PHC - MOH,I. SPA,Polyclinic,Eastern,Qatif
24179,Armed Forces Hospital in Hada - MoD,J. ONW,Hospital,Western,Taif
24180,Armed Forces Hospital in Jubail - MoD,J. ONW,Hospital,Eastern,Jubail
20190,Taif Medical Center,N15,Polyclinic,Central,Riyadh
23048,Shifa Alrass Medical Center,N15,Polyclinic,Central,Ar Russ
24704,Dr Soliman Fakeeh Home Health Care Center - Jeddah,I. SPA,Home Healthcare,Western,Jeddah
24639,Davita Care - Hassa,I. SPA,Dialysis Center,Eastern,Al Mubaraz
24749,Magrabi Health - Al Qatif,D. NW3,Eye Center,Eastern,Qatif
24527,Wellcare Clinics,H. NW7,Polyclinic,Western,Jeddah
20226,Al Osrah Medical Complex - 1,J. ONW,Polyclinic,Central,Riyadh
23130,Amin Abdullah Ahmed Sheikh Naser Dental Clinic,J. ONW,Dental,Eastern,Sayhat
23382,Al Shannan General Hospital - MOH,I. SPA,Hospital,Central,Al Shinan
23722,King Salman Armed Forces Hospital - Northern Western Region,I. SPA,Hospital,Northern,Tabuk
24596,Sehat Al Hamra Health Care Company - Dr SHMG - Al Hamra,H. NW7,Hospital,Central,Riyadh
24638,Saudi German Hospital - Al Rawabi,H. NW7,Hospital,Western,Jeddah
22610,Panorama Dental Center,J. ONW,Dental,Eastern,Dammam
24658,Sajaya Medical Care Company - Jazan,F. NW5,Polyclinic,Southern,Gizan
24463,Global Medical Complex- Al Shifaa,N15,Polyclinic,Central,Riyadh
22951,Hatten Medical Clinic,N15,Polyclinic,Central,Riyadh
24669,Integrated Medical Care Services Company Monsiya Male Branch - Physiotherabia,B. NW1,Physiotherapy Center,Central,Riyadh
24693,Clinic Medical Care Company,L. NWS,Polyclinic,Eastern,Khafji
20610,We Care Medical Complex,J. ONW,Polyclinic,Eastern,Dammam
21724,Rahima Medical Polyclinic,J. ONW,Polyclinic,Eastern,Ras Tanura
24219,Al Hemam Disabilities Care Company,L. NWS,Speech & Physiotherapy,Western,Jeddah
23637,King Salman Center for Renal Diseases (MOH),J. ONW,Hospital,Central,Riyadh
24836,Safe Forty Eight - MoH,J. ONW,Laboratory,Central,Riyadh
23651,Al Mahd General Hospital - MoH,I. SPA,Hospital,Western,Mahd Al Thahab
24573,King Faisal General Hospital - MOH,I. SPA,Hospital,Eastern,Al Hasa
21722,Abdul Latif Jameel Center for Rehabilitation & Health Care,H. NW7,Hospital,Western,Jeddah
23898,Rafa Medical Complex,L. NWS,Polyclinic,Central,Riyadh
24866,Aljdeedah PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24868,Health Center  Al Dar Albaida 2 - MoH,J. ONW,Polyclinic,Central,Riyadh
24869,"Women, Maternity and Children Hospital - MoH",J. ONW,Hospital,Western,Madinah
24870,Almansheah PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24871,Alnjeel PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24872,Alward PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24873,Fadla PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24874,Madien Saleh PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
24875,Mghera PHC - MoH,J. ONW,Polyclinic,Northern,Al Ula
23101,Apollo Hospitals - Tondiarpet - Chennai - India,J. ONW,Hospital,Overseas,India
24877,Aba Al Saud Healthcare Center - MoH,J. ONW,Polyclinic,Southern,Najran
24878,Al Hussainiyah Healthcare Center - MoH,J. ONW,Polyclinic,Southern,Najran
24879,Primary Health Care Center - Khalidiya - MoH,J. ONW,Polyclinic,Southern,Najran
23105,Apollo Speciality Hospital - Madurai - India,J. ONW,Hospital,Overseas,India
24881,Officers District Healthcare Center - MoH,J. ONW,Polyclinic,Southern,Najran
24882,Al Araysa Healthcare Center - MoH,J. ONW,Polyclinic,Southern,Najran
23091,Bin Arab Dental Center UAE,J. ONW,Dental,Overseas,"Dubai, UAE"
24884,Primary Health Care Center - Gwela - MoH,J. ONW,Polyclinic,Southern,Najran
24766,Health Care Al Rashdiah - MOH,J. ONW,Polyclinic,Eastern,Al Hasa
22758,CIMA Hospital - Barcelona (Spain),J. ONW,Hospital,Overseas,Spain
22078,Dar Al Saha Polyclinic,J. ONW,Polyclinic,Overseas,Kuwait
22836,Indian Spinal Injures Center,J. ONW,Hospital,Overseas,India
24371,Al Saedy Hospital,A. NWR,Hospital,Western,Makkah
22889,HHC - Dr Sulaiman Al Habib Medical Group,H. NW7,Home Healthcare,Central,Riyadh
